"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-06",,"76","46","52"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-07",,"77","47","48"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-08",,"76","48","53"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-09",,"90","53","54"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-10",,"80","48","50"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-11",,"75","49","55"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-12",,"71","52","54"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-13",,"72","42","42"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-14",,"67","36","38"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-15",,"76","38","41"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-16",,"73","40","52"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-17",,"71","39","39"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-18",,"66","38","43"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-19",,"62","33","34"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-20",,"71","32","41"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-21",,"75","41","44"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-22",,"66","42","45"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-23",,"73","44","58"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-24",,"76","49","49"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-25",,"62","45","53"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-26",,"72","45","45"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-27",,"63","44","44"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-28",,"54","28","28"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-29",,"56","27","36"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-30",,"71","36","43"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-10-31",,"67","36","36"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-01",,"51","36","36"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-02",,"57","34","34"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-03",,"61","34","44"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-04",,"63","38","38"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-05",,"52","26","26"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-06",,"53","26","34"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-07",,"65","31","42"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-08",,"73","41","46"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-09",,"74","41","41"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-10",,"73","41","54"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-11",,"54","29","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-12",,"54","30","34"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-13",,"37","30","30"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-14",,"45","28","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-15",,"47","29","29"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-16",,"56","29","30"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-17",,"50","30","33"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-18",,"42","24","24"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-19",,"46","24","32"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-20",,"46","26","27"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-21",,"35","26","33"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-22",,"35","29","30"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-23",,"31","13","13"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-24",,"33","12","33"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-25",,"42","11","11"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-26",,"30","11","23"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-27",,"48","19","20"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-28",,"55","19","40"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-29",,"56","39","45"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-11-30",,"46","21","21"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-01",,"27","10","10"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-02",,"34","10","27"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-03",,"44","20","25"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-04",,"46","20","20"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-05",,"31","10","11"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-06",,"26","8","11"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-07",,"38","9","12"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-08",,"29","11","12"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-09",,"36","11","35"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-10",,"55","23","25"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-11",,"54","14","14"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-12",,"14","1","2"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-13",,"12","1","6"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-14",,"20","6","20"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-15",,"33","18","19"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-16",,"27","19","22"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-17",,"33","18","23"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-18",,"29","12","12"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-19",,"27","11","24"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-20",,"37","24","32"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-21",,"42","27","27"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-22",,"32","12","16"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-23",,"27","16","24"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-24",,"31","24","29"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-25",,"30","22","23"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-26",,"24","14","14"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-27",,"20","8","10"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-28",,"30","10","17"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-29",,"49","16","30"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-30",,"52","30","52"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2010-12-31",,"58","9","9"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-01",,"12","2","9"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-02",,"18","3","5"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-03",,"34","5","12"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-04",,"38","5","6"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-05",,"38","5","14"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-06",,"41","13","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-07",,"45","31","33"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-08",,"37","14","15"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-09",,"18","15","15"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-10",,"19","15","18"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-11",,"22","0","0"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-12",,"9","-6","-4"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-13",,"11","-8","5"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-14",,"22","5","15"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-15",,"26","14","14"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-16",,"18","11","13"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-17",,"32","11","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-18",,"44","11","11"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-19",,"19","1","1"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-20",,"8","1","3"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-21",,"18","3","9"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-22",,"19","8","8"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-23",,"27","-5","-5"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-24",,"10","-7","10"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-25",,"37","10","17"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-26",,"35","13","16"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-27",,"33","15","33"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-28",,"42","22","23"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-29",,"50","23","29"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-30",,"35","9","9"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-01-31",,"18","9","18"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-01",,"18","-1","1"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-02",,"7","-1","-1"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-03",,"9","-4","-2"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-04",,"24","-3","8"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-05",,"38","8","22"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-06",,"38","22","29"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-07",,"32","9","9"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-08",,"15","-6","-6"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-09",,"7","-6","5"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-10",,"19","4","8"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-11",,"38","8","25"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-12",,"46","25","29"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-13",,"50","29","36"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-14",,"67","31","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-15",,"51","29","29"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-16",,"58","29","32"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-17",,"63","31","46"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-18",,"69","27","28"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-19",,"57","27","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-20",,"52","31","38"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-21",,"50","10","11"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-22",,"25","6","7"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-23",,"40","7","25"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-24",,"51","20","20"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-25",,"24","8","8"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-26",,"16","8","11"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-27",,"28","11","28"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-02-28",,"33","13","13"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-01",,"33","13","27"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-02",,"60","10","10"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-03",,"33","10","30"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-04",,"60","27","27"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-05",,"31","10","10"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-06",,"35","10","26"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-07",,"47","26","27"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-08",,"34","27","32"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-09",,"36","26","26"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-10",,"34","16","17"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-11",,"54","17","36"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-12",,"67","31","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-13",,"46","23","23"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-14",,"35","23","24"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-15",,"53","24","28"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-16",,"61","28","34"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-17",,"73","33","57"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-18",,"66","38","39"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-19",,"60","33","33"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-20",,"59","33","48"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-21",,"70","41","42"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-22",,"65","42","61"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-23",,"79","37","37"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-24",,"47","25","25"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-25",,"41","24","29"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-26",,"33","29","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-27",,"31","26","27"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-28",,"35","24","24"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-29",,"42","24","30"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-30",,"39","29","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-03-31",,"46","31","38"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-01",,"44","33","40"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-02",,"62","34","39"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-03",,"74","38","57"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-04",,"71","36","38"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-05",,"52","31","32"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-06",,"73","32","46"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-07",,"65","46","48"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-08",,"56","44","45"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-09",,"56","45","51"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-10",,"88","45","70"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-11",,"71","38","39"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-12",,"65","37","37"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-13",,"75","37","50"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-14",,"74","43","44"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-15",,"66","43","43"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-16",,"43","31","32"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-17",,"65","30","31"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-18",,"54","30","38"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-19",,"51","36","37"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-20",,"39","35","35"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-21",,"54","35","41"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-22",,"52","40","43"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-23",,"69","42","42"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-24",,"52","34","35"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-25",,"56","34","45"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-26",,"48","44","44"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-27",,"55","39","39"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-28",,"61","39","43"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-29",,"70","43","46"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-04-30",,"78","45","45"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-01",,"67","38","39"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-02",,"63","37","39"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-03",,"58","34","38"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-04",,"64","38","45"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-05",,"78","45","48"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-06",,"67","40","42"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-07",,"80","42","59"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-08",,"82","56","57"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-09",,"86","57","67"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-10",,"94","67","71"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-11",,"93","66","67"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-12",,"82","57","58"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-13",,"74","44","44"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-14",,"49","41","41"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-15",,"53","40","43"
"USC00257055","RAYMOND 2 E, NE US","40.9536","-96.7442","391.1","2011-05-16",,"62","40","43"
